2aminobenzothiazole_conc3_T30,2hydroxyethylhydrazine_conc3_T30,3aminotriazole_conc3_T30,4hydroxytamoxifene_conc3_T30,A23187_conc3_T30,abietic-acid_conc3_T30,acifluorofen-methyl_conc3_T30,aconitine_conc3_T30,agelasine_conc3_T30,alamethicin_conc3_T30,alexidine_conc3_T30,allantoin_conc3_T30,alternariol_conc3_T30,aluminum-sulfate_conc3_T30,amantadine_conc3_T30,amiodarone_conc3_T30,ammonium-persulfate_conc3_T30,amphotericinB_conc3_T30,antimycin_conc3_T30,apicidin_conc3_T30,artemesinin_conc3_T30,azide_conc3_T30,BaCl2_conc3_T30,bafilomycin_conc3_T30,BCS_conc3_T30,betulinic-acid_conc3_T30,bifonazole_conc3_T30,borate_conc3_T30,brefeldinA_conc3_T30,CaCl2_conc3_T30,caffeine_conc3_T30,calcofluor-white_conc3_T30,camptothecin_conc3_T30,castanospermine_conc3_T30,cerulenin_conc3_T30,chloroquine_conc3_T30,chlorpromazine_conc3_T30,chromium-III_conc3_T30,ciclopirox-olamine_conc3_T30,cisplatin_conc3_T30,climbazole_conc3_T30,clotrimazole_conc3_T30,colistin_conc3_T30,congo-red_conc3_T30,crystal-violet_conc3_T30,cycloheximide_conc3_T30,cyclosporin_conc3_T30,cyproconazole_conc3_T30,daphnetin_conc3_T30,deferoxamine_conc3_T30,desiperimine_conc3_T30,dyclonine_conc3_T30,emodin_conc3_T30,erlotinib_conc3_T30,fenpropimorph_conc3_T30,FK506_conc3_T30,fluconazole_conc2_T30,5-fluorocytosine_conc3_T30,fluspirilene_conc3_T30,gallium-nitrate_conc3_T30,geldanamycin_conc3_T30,haloperidol_conc3_T30,hydrogen-peroxide_conc3_T30,hydroxyurea_conc3_T30,hygromycin_conc3_T30,imazilil_conc3_T30,itraconazole_conc3_T30,K252a_conc3_T30,LiCl_conc3_T30,lovastatin_conc3_T30,malachite-green_conc3_T30,manganese-sulfate_conc3_T30,mastaparan_conc3_T30,menadione_conc3_T30,menthol_conc3_T30,metavanadate_conc3_T30,methotrexate_conc3_T30,methylbenzethonium_conc3_T30,MG132_conc3_T30,miconazole_conc3_T30,mitomycin_conc3_T30,MMS-1_conc3_T30,myclobutanil_conc3_T30,mycophenolic-acid_conc3_T30,NA8_conc3_T30,NaCl_conc3_T30,NaNO2_conc3_T30,neomycin-sulfate_conc3_T30,nicotinamide_conc3_T30,nigericin_conc3_T30,nikkomycin_conc3_T30,NiSO4_conc3_T30,palmitic-acid_conc3_T30,pentamidine_isethionate_conc3_T30,phenanthroline_conc3_T30,polyoxinB_conc3_T30,Prussian-Blue_conc3_T30,quinic-acid_conc3_T30,rifamycin_conc3_T30,SDS_conc3_T30,selumenitib_conc3_T30,sertraline_conc3_T30,sodium-iodide_conc3_T30,sodium-molybdate_conc3_T30,sodium-selenite_conc3_T30,sodium-sulfite_conc3_T30,sorafenib_conc3_T30,STF-62247_conc3_T30,suloctodil_conc3_T30,tamoxifen-citrate_conc3_T30,tautomycin_conc3_T30,tellurite_conc3_T30,terbinafine_conc3_T30,thiabendazole_conc3_T30,thozonium-bromide_conc3_T30,tomatine_conc3_T30,trichostatinA_conc3_T30,trimethoprim_conc3_T30,tunicamycin_conc3_T30,usnic-acid_conc3_T30,valinomycin_conc3_T30,verrucarin_conc3_T30,ZnCl2_conc3_T30
57.612221,2.730635,-17.88135,-5.685442,16.162411,-6.490774,-14.534314,-7.597634,19.28904,8.014585,52.242657,12.606135,-0.669748,15.555739,-1.866769,3.740104,12.257679,42.989049,27.533013,3.84585,22.286766,38.159389,-10.800568,-15.283878,50.133751,15.207372,16.568518,-26.918751,-1.230257,5.094957,25.441754,5.18556,5.46227,-5.484437,7.569723,8.145015,6.618826,11.376823,-2.881501,-0.591276,23.881423,0.902497,1.55206,-9.102458,41.490677,-2.55818,19.498622,6.456657,12.770707,21.080311,-3.483909,7.101566,7.093926,7.500466,7.072173,11.025117,8.40646,2.161655,8.87207,-2.379161,-0.39726,5.842142,-28.586813,-9.438688,1.14101,4.017953,-26.6255,6.680657,-34.000205,4.794733,-19.154927,31.801208,6.935393,-2.501819,6.552036,8.955616,18.285215,1.123151,6.892743,0.900876,-8.000547,-13.675578,1.357691,-16.419576,20.753006,4.343633,-14.841527,7.040018,17.175284,0.218115,12.38123,-6.222236,22.851418,6.001775,-5.691157,-27.584165,-30.404575,-12.872279,-9.621162,-4.56443,2.968816,0.845111,-1.396344,44.951626,6.429859,5.252708,9.440472,-14.071437,-7.942362,14.174709,11.149285,2.493053,4.421045,-37.098577,5.044647,-1.617688,4.33959,7.517588,-33.129305,1.365689,16.230547,10.80347,13.183817
-4.73856,-4.865461,64.881781,9.699038,-14.854521,-24.334965,-5.966044,23.14887,-1.348244,8.20795,4.697188,-4.788122,18.318847,-5.491014,-15.9444,-28.642155,-5.513943,-13.601341,20.237131,-26.073547,-17.333168,-11.427008,8.428063,-0.242508,17.523419,3.097435,-3.384893,30.397662,-26.446909,-1.638266,23.259724,10.652797,5.663191,0.10734,-29.670128,-10.401745,11.301183,4.114398,7.849597,8.205491,-156.453631,-8.562546,31.549805,-7.579767,40.403541,-17.730644,31.050727,43.093094,3.252615,-28.393179,5.033629,-7.456173,-34.433979,-11.354966,2.852908,9.061477,-6.71994,-3.595917,-24.838413,-41.1944,-23.344306,-6.631072,21.672596,13.049202,-25.477362,-4.323382,-27.422386,-5.204551,16.83783,3.397516,-66.057741,17.775891,-2.92286,-8.666418,-8.654719,4.396288,-1.02904,-9.048192,33.3975,10.443943,-6.03581,5.324891,-7.781951,-10.973019,27.080751,-4.033094,17.636099,26.630674,44.241892,5.987335,1.08845,2.220952,13.347102,-32.461781,-11.431872,-0.8864018287451694,46.732664,3.735463,5.487027,-15.983922,5.246901,-33.404632,54.532147,35.929804,29.631318,-9.39799,-9.403751,67.17196,-11.869857,4.066989,0.560058,25.256477,20.630206,-12.577986,-15.90684,-3.302144,7.605075,-18.273487,-46.550099,26.601045,-47.351182,-7.890746,-10.287199
-25.094635,43.887413,15.563202,3.95721,12.406839,32.383253,3.399867,-40.388651,-6.586434,-27.877822,-21.058964,1.711411,8.949962,-4.127694,-2.500321,15.890407,10.825325,12.455397,-15.244946,1.35466,-3.4012,47.38635,-28.848561,1.716633,-10.903801,-7.664298,14.072805,-39.37035,11.371775,4.692454,8.896203,-27.670253,-0.867893,11.79034,25.147196,5.971364,15.636112,22.761059,1.31956,-0.341671,-6.722967,-4.457658,-21.526677,5.705008,-51.790891,0.525263,-10.732451,-0.540208,11.053733,-1.745451,-43.354798,27.417631,-6.584725,0.371485,-15.765039,3.027197,6.912617,4.586534,15.095325,-16.449791,4.108321,-7.307184,38.983285,-7.791664,-3.573925,-23.884026,26.383447,-0.543672,-6.181214,6.823116,-13.916169,37.332976,35.659479,-3.124908,-3.066555,-9.876012,6.367105,14.549603,10.802175,1.504433,-12.141008,9.440952,-8.038665,21.481826,-15.734677,26.970402,-34.523886,-6.410569,22.60391,24.100089,-1.038984,-4.399799,-8.157703,51.79994,13.196684,-0.8864018287451694,12.892242,23.666537,2.041819,5.91585,1.013752,12.3974,-12.114541,-32.636682,9.244222,-35.914836,-32.550325,26.619585,-9.099665,11.833509,3.390676,7.014269,3.652755,14.859026,-5.291903,22.876602,0.894182,11.787182,8.254662,5.845035,25.508092,-4.686638,7.086564
11.780433,-3.916276,-1.65632,-1.926509,-3.911195,3.969338,1.399747,-3.374581,-4.628519,1.598828,-4.888998,-9.829293,-6.927608,4.057693,16.627502,15.634764,-11.318068,81.318923,12.819487,-2.651637,14.999314,15.079969,10.153621,-4.515237,8.807309,4.918177,17.966402,-9.915626,0.559601,-36.408079,-15.401902,5.787122,-7.71891,-0.322123,18.036067,0.921359,4.832902,1.428546,10.980355,20.433639,2.402221,3.005488,-20.223919,1.334419,-49.773012,-4.344058,-20.172525,10.815071,-3.918173,18.829349,-10.43823,2.257876,9.567155,-8.023776,32.133901,-19.935391,-19.653882,-13.708447,0.973482,11.941364,21.802241,5.38336,39.319191,34.919141,-10.950125,8.891441,-30.929562,-4.750151,-40.390898,2.702522,42.931542,11.154025,-9.997851,5.841553,-7.050912,11.467444,31.201566,9.599727,-14.186128,35.512544,-17.6695,-25.468025,-2.04635,21.56746,11.885281,0.445425,4.322509,17.650039,9.293203,1.198971,-42.913512,-35.531636,10.886057,12.77564,-5.948298,-13.442083,15.248511,-16.974526,6.504737,16.923436,-15.730249,-5.141816,6.119376,-78.9596,-17.549236,-16.202615,0.848785,-34.327643,3.677859,-21.666881,3.028384,18.69058,6.232104,94.976795,10.96982,-5.869535,-12.970503,6.035682,100.152506,12.047408,7.515183,6.802036,4.079479
41.853014,10.196938,-15.780706,1.784304,22.040226,-9.196919,16.714494,-2.280051,-6.452015,-3.562508,13.54625,10.481978,7.875353,-6.886891,-16.008698,3.534714,6.112009,-1.114788,-14.104897,-9.352112,-6.71851,-20.096645,7.032134,12.028155,-6.006846,4.84112,-7.02377,-24.080086,19.48913,-50.305806,-6.726889,-1.354013,11.831752,30.57706,15.011191,9.684376,4.166271,2.703031,-1.595455,1.209001,63.753342,-3.439567,8.668183,-11.176355,63.846203,-13.938931,-56.874443,17.886343,12.808811,-6.256508,-26.881608,-8.202052,6.595275,-12.133741,-16.595155,-3.647845,6.542445,18.5572,-5.924048,21.41922,1.325145,0.576433,-29.248447,1.258851,-4.988269,-6.754883,-15.860718,-10.825558,-10.686588,-16.956011,17.310364,4.803091,55.830537,15.957337,-23.734877,8.111976,-18.61633,16.256373,11.217801,10.329736,2.984118,6.213756,5.746538,-0.058583,-2.814813,2.864568,-18.137597,-10.334718,-7.565597,-5.851636,3.015224,13.462506,-13.944358,-21.098241,-24.139853,-0.8864018287451694,-11.63821,13.823555,17.471653,-16.478602,-13.183536,-6.56551,-2.629344,-5.947817,23.802436,39.065829,-30.46512,7.34368,-15.77975,-3.477653,9.928331,-6.586722,-28.236501,23.485188,-1.368083,-10.10273,-7.586128,11.566399,34.475379,15.780811,15.680718,-6.450358,-31.746387
4.914803,-6.505891,17.73901,-12.570258,25.981943,-25.59294,2.005934,-19.26607,-11.160411,-9.051386,-0.792002,7.14661,-10.948692,13.417306,7.916236,14.867102,36.598278,-1.574204,-6.193908,-11.453026,1.501865,-6.524452,17.904299,-15.161655,-19.31306,13.245464,-8.695711,-0.930733,-20.921865,-25.396366,-8.384457,8.897795,-9.422005,6.346073,-12.133898,16.484388,-2.221538,-8.056451,-2.111264,-19.22708,-49.175703,9.6369,42.730232,25.955669,-10.219964,-10.590534,-65.495126,33.280626,3.84728,-2.774622,22.09437,23.6957,2.217194,-6.049975,-15.703928,2.155606,-22.256031,77.599896,8.765957,-28.483524,0.364601,4.834225,-9.686299,17.455351,14.105651,-5.017906,2.794137,35.533321,-17.258802,-4.244905,-51.260913,-40.165495,10.368316,-8.510804,1.470472,-10.561297,-28.047141,-12.50947,31.508857,24.811577,8.938877,-25.211883,-16.07821,17.285141,-3.695701,2.248414,-21.430338,-11.542511,30.610158,-8.447032,9.389369,-11.111686,24.252937,-4.419237,26.842928,12.584545,-9.562011,1.831571,17.48809,13.098444,-38.723516,-1.44096,-12.872898,79.207003,-4.636166,25.145272,-34.563461,-5.807402,-1.396275,2.78045,-8.602786,27.622567,2.283247,2.575635,-28.869819,-3.917882,25.389642,3.163968,18.011502,-34.590392,-21.987894,-8.49713,-46.123918
16.685183,-20.300158,-10.576007,-17.960658,4.685076,-9.786113,-0.427757,15.862563,-14.852613,2.398935,-32.253081,4.447625,3.771191,7.365219,5.200902,0.144679,-24.92853,14.477808,0.460502,20.689443,1.347834,-35.204544,-52.489143,-32.136937,32.720379,10.872075,-6.536504,47.18629,7.115038,-5.339871,-32.201665,-13.383924,18.200468,-11.888312,2.677421,-10.122276,8.374406,15.862565,17.039617,14.548594,-17.42062,-7.604408,26.836812,-11.874457,-24.099129,27.618778,-34.917431,-27.061504,25.752787,4.462472,-32.330104,-4.280719,-16.26949,2.034478,-78.553372,-1.005907,-4.234054,7.011615,-35.815626,-29.685661,-2.207048,18.594813,6.401644,-21.304161,3.868409,-31.572106,-27.329903,-21.83395,-1.487531,4.556359,-7.573349,13.16373,5.504522,10.580388,-11.958222,25.183048,-14.477273,21.375007,-18.452535,-62.348763,-20.955394,44.77496,-7.718606,-4.335891,-10.639579,6.992819,29.542344,-8.336585,31.454315,-4.975369,29.894895,-22.464251,-1.318711,6.491227,-4.393551,2.997733,-7.555783,-2.760534,30.452721,-3.61472,-4.285011,8.479232,-4.40183,-4.444445,42.512795,-12.686567,-3.077835,14.519752,0.292553,12.540408,14.343576,-7.962119,-27.3628,-53.972437,14.325078,27.707473,22.185886,3.941983,108.931273,21.868646,3.110858,-6.087567,15.800823
6.460103,19.733308,-7.396074,-24.274211,-0.485071,-1.377975,-7.313405,-1.056427,-8.7529,-19.734803,1.636498,-14.423051,-5.480339,-5.202287,3.553534,2.42558,37.945892,-20.826823,-24.630915,-8.808712,-41.592142,-82.298936,10.803858,-63.579045,26.536727,20.959402,18.246184,25.280419,20.361122,-0.941683,-1.483046,5.429382,-22.83018,20.229431,25.614672,2.20804,9.648752,-34.725877,8.67609,-12.583212,9.904392,9.683451,27.97762,12.665496,-45.578844,0.154644,-1.578399,-23.743628,18.29866,4.263171,4.890809,-14.386072,-11.987735,-20.720142,-17.002472,-4.982549,-2.505539,13.678199,-1.580179,38.018495,40.641669,-3.758567,23.831142,259.303058,5.760743,19.673953,2.391582,-21.762137,-6.822897,-23.956089,-14.282514,-7.090221,-19.384694,-10.402347,23.797376,-21.550446,10.348208,34.053844,15.65562,14.622269,12.860287,8.489813,-8.922114,16.467139,1.240202,-7.079734,-14.92681,5.54564,22.855888,-1.095994,1.812074,8.948967,23.809083,75.863225,2.497562,-4.444986,-26.172898,30.145772,-24.994393,10.220292,17.843484,8.477882,-22.64992,9.21951,-4.813337,-13.626843,6.035051,-0.877783,35.041699,11.457553,-10.296594,-34.825037,8.240981,36.345931,5.561764,-15.531633,-5.380815,30.403682,40.069414,-4.934556,-3.167126,-0.435337,-28.849333
17.764348,2.471029,16.787969,-7.343378,-29.887438,-15.716972,10.390525,-17.14793,-5.740341,24.003162,-31.335789,33.850234,1.224376,-0.329556,-17.544837,2.741383,-34.808991,11.729289,-14.198161,-18.976262,27.210907,-84.309141,5.155287,-14.783863,18.281711,17.646701,12.49399,-35.082901,-2.036761,14.072181,-1.604624,-13.470552,-3.096254,1.620225,13.329996,-14.103819,6.050701,-12.373097,-3.195886,18.42393,-61.971855,0.53921,-0.070724,45.272258,9.722185,-99.857153,13.972121,-22.245943,15.725083,-6.126057,-11.978489,0.627898,40.886869,21.744487,-8.81135,5.879181,-5.736711,3.608052,-7.691942,-8.17518,-20.536017,-3.532626,-8.704629,-37.904035,0.450827,14.607081,-11.063474,-0.270866,46.735948,-13.705452,-21.936517,14.649394,-3.418249,-7.713783,22.595999,11.663347,20.964203,57.689639,-1.718969,-25.030886,4.612638,-17.679201,6.792403,-8.714875,-3.527594,7.460031,1.384172,-3.423489,-36.680593,-2.221956,-3.771142,12.632528,16.139328,4.390331,10.548954,-21.163269,-22.682653,12.561286,9.310447,-21.271648,19.228299,-0.067021,14.960306,-46.751899,2.541157,-26.886484,-10.75741,11.96438,15.964179,-10.346843,-0.34992,8.909857,-1.394665,25.365603,-24.689294,14.574697,-11.149128,4.541103,-16.851225,32.994728,5.663322,-10.032086,53.01776
-22.326951,0.652937,9.810463,17.935072,-31.207391,11.593307,-20.848431,18.981912,-0.417411,-4.190024,26.681499,6.042142,-2.776759,-15.101822,11.314533,-8.316301,-0.249789,-35.882355,5.085616,39.161476,1.404619,19.779948,-30.677547,64.19101,5.466846,27.837755,-2.58355,-24.559711,10.769212,15.10483,-6.347945,-9.45487,-3.68308,-7.180575,15.505028,-3.835271,12.866615,-19.948201,0.433827,-20.869666,19.035398,-5.054935,9.615491,-8.080114,29.239492,-14.209652,45.644246,12.189215,-6.973157,2.447707,16.558204,-11.163251,13.772702,-10.788374,-28.616249,3.083623,-4.44446,-14.676872,-6.060813,-7.261953,14.63708,-9.85825,-6.671134,-16.216668,-0.829299,-23.56287,-16.136244,-4.151691,-34.242107,-1.401081,-50.415607,14.377645,5.817699,7.914927,-0.174997,-12.06247,5.826559,10.784693,22.281748,-38.463881,-14.760647,1.500339,8.006914,-15.720692,3.837355,-4.53133,-21.395842,-12.174969,15.192566,-5.907992,-3.19534,16.26242,-29.630496,10.475315,-3.261994,-19.042461,1.458711,6.626819,4.260895,8.799469,22.090202,9.848959,9.871691,58.950526,-14.362945,17.346961,3.197629,-20.946281,-2.038457,-2.976409,3.904827,-16.014795,-35.173987,-23.821766,34.209561,-24.551722,2.281065,10.313872,54.38242,-4.526855,-3.482467,-3.732749,5.768714
-10.436856,20.243254,24.360705,5.2956,-5.310003,5.158481,-7.972457,-1.597458,1.763207,-6.925945,2.647064,0.738762,-10.428898,-30.443243,-7.759002,13.109804,17.57822,5.580302,-1.056437,5.882235,35.389956,13.786511,-36.212141,5.438107,15.383408,37.68613,-16.088133,-45.359433,-8.470595,5.680727,10.180693,29.757642,19.954949,7.106796,19.040067,14.238368,-5.764021,-12.595142,-28.522189,122.646532,40.877138,4.683007,-10.501504,9.917271,43.731302,-50.314499,31.016145,-14.455294,11.458939,-5.981294,-2.665519,-5.337858,1.894289,5.477369,14.082458,9.798105,-0.270295,88.445799,-0.339721,-5.170633,-12.191008,4.29494,-42.415221,-16.632326,-1.905298,-1.915588,9.335549,-23.309422,-35.060544,14.544277,-49.034002,-2.889362,5.19903,2.353661,-3.90683,0.603429,4.388379,-10.312094,25.615536,29.118922,-20.78092,-20.587638,-20.914216,21.417691,-14.317283,-14.256981,8.602623,-16.135682,-3.828523,6.037895,40.137962,30.685748,38.017798,40.55782,-0.146942,23.870949,38.208971,-6.327126,-1.513577,8.186421,23.934405,16.754369,-4.283253,-26.993827,24.285071,-52.000674,19.453505,-24.845378,5.871611,12.098948,-2.487715,-18.024594,-7.68765,22.444383,-1.343509,9.318783,-8.180264,-2.767659,43.430307,15.042695,21.00052,12.060693,-9.428954
12.886591,44.433554,13.137021,13.384908,-18.408092,-16.694178,26.617188,3.26132,21.344165,5.764857,24.833703,-0.243717,12.060047,3.045945,17.220549,21.948634,-31.292656,-10.865604,16.332975,18.322116,16.201842,20.33262,56.105727,8.707622,9.137562,-55.948118,-1.992937,-15.987602,15.11963,-50.97005,-38.95636,29.933786,-2.231872,-0.591682,-35.487517,27.078021,-8.039114,5.1465,2.969499,16.282475,13.900841,5.139427,12.085641,-4.892267,-2.610308,15.22775,-22.123562,0.739967,32.231601,10.786681,-4.149848,10.154669,-18.205192,-0.861621,32.52694,-17.482019,-16.625272,-0.784501,14.567444,40.090103,17.17241,-16.691613,76.642542,26.172865,-2.516017,21.089315,-68.703867,26.061165,3.899474,18.75379,0.590982,38.967541,-12.577067,4.788801,-22.077585,31.49432,-1.402913,-22.567606,-31.550953,32.162938,-6.558854,9.342645,8.806973,24.682442,-87.639685,13.630795,3.156931,11.332577,6.883648,7.092866,55.910216,28.071115,30.393772,-20.812899,0.366095,-31.421073,21.873226,13.641106,-16.39256,-0.123785,-28.818529,-6.495095,7.377297,3.603396,-7.476909,4.303131,-8.038999,27.26773,-4.322224,-9.083963,16.892202,-3.306217,28.518019,18.154993,25.574952,25.680548,1.3441016434642856,-4.121883,-63.231269,1.002085,15.392633,9.869208,9.074888
-8.559064,-38.393636,9.89874,-32.169184,-5.619714,-17.782471,-12.570086,-4.316839,7.624846,-10.401878,-53.662123,-14.091884,-10.761693,-31.592513,-19.17748,-27.027508,38.048113,18.548298,-32.571961,-15.677388,-23.084739,32.31858,-16.299588,-10.88601,-21.064327,-34.890768,-21.1089,-2.174239,-8.419819,2.569367,17.188285,19.693392,-14.065456,2.694521,-9.97897,-22.122963,-11.677921,-12.542558,-40.065444,-15.560474,45.215958,-10.996879,-44.356234,-14.472237,7.447081,-19.302793,-9.550171,-19.435817,8.247714,-15.191339,8.275711,-16.395804,-15.599787,4.676621,-34.036496,-25.414712,6.965388,12.355085,-25.227176,18.55373,4.693808,-0.678154,-83.867122,-30.563561,5.074575,-12.555389,36.529965,-38.082628,39.304395,-32.09343,32.587887,-22.416829,-6.850657,-40.906178,0.165794,-17.969988,6.62423,8.314311,-25.44609,10.613709,15.740631,45.161345,-42.646643,-74.606419,-20.265451,-14.684451,15.509277,-10.141683,-34.230993,-6.62893,-11.873762,-28.201837,23.917825,-2.607581,-10.656052,-7.52831,-19.621108,1.656836,-5.986369,4.691995,5.27464,1.760897,-20.290369,-57.876224,-1.974912,-74.546882,-6.81067,0.104393,-7.477154,-0.911873,-27.983204,16.846441,2.58371,-11.964105,-4.804201,11.214572,-3.134599,0.432781,-33.558755,-21.567705,19.412468,-14.077716,-24.678361
-8.238126,39.442413,64.136915,2.511637,12.923957,-12.057024,20.63578,-19.906479,30.305796,-22.614945,20.907798,13.169221,7.303029,36.568034,-12.871497,-22.304779,2.735445,44.468863,17.614552,5.311918,0.498155,-5.196598,0.337951,2.33565,-10.460629,-23.714853,18.790162,14.574771,31.944215,-7.934205,-9.096936,-11.32916,3.484078,-7.933018,3.22255,-7.511294,10.763758,-21.664065,25.012116,43.302523,30.646782,4.89634,-4.706042,38.978224,-9.863694,18.131531,-54.373466,-20.711512,-11.316279,-4.708126,-30.825687,37.779641,33.542093,0.854136,-1.872457,-8.278752,20.983286,-2.18527,4.962161,-23.14865,9.669447,16.372544,-250.084686,15.1446,19.281137,-13.064592,27.765595,31.525827,-26.828705,33.615159,-57.377557,-32.573133,10.52306,57.087957,-9.455577,2.039806,-10.804681,-3.442332,-8.68031,36.324957,-20.805792,-36.021289,35.65861,23.287259,-13.587319,5.22669,44.115697,-6.790806,-32.400391,50.110307,17.728035,-15.256716,-0.435699,-20.450282,-12.796901,-0.8864018287451694,-82.307358,1.825859,7.219354,-16.135137,-17.49366,-2.079056,-17.805312,-22.088339,55.994999,2.664382,-13.054752,5.465596,73.888884,24.559209,21.884524,40.666354,-41.000341,12.326263,5.4448,82.023945,20.307893,6.017469,67.543287,-4.65365,38.784589,23.048556,-22.707097
37.618676,-17.532938,7.893963,-7.982723,21.472708,39.644864,0.458605,10.275086,-15.485475,8.677521,21.398261,10.386465,-4.637548,-38.043765,-3.258873,8.941505,-35.16459,20.731357,39.253234,-11.882019,-2.988424,-51.950793,8.199042,25.435575,38.486003,-4.151351,-5.514179,-11.565589,4.259108,10.436363,-12.110065,-13.407423,-22.977496,10.561442,10.787543,-6.403218,4.392345,-19.016907,6.256127,7.649349,-12.984851,-5.419015,-20.620435,4.445775,-0.092756,-9.778139,2.567078,7.891028,6.953543,5.381442,11.182193,1.711974,23.561067,13.999336,13.497168,-0.8901,-1.597803,-14.38435,-2.06554,14.827622,27.721408,4.500547,68.433204,2.017608,-13.841772,-21.068473,-7.570748,-5.802795,-41.568612,-0.5074,-5.809216,7.222862,-14.913231,3.47394,-12.12145,2.79879,11.959872,-23.145329,2.197809,-7.421214,-3.188442,-27.283663,15.494299,-1.423745,-0.766585,6.063857,-4.328579,-53.326014,-30.669797,-4.730254,-2.380654,-5.392017,39.595545,3.1975,13.810363,-1.651808,75.207059,-23.026424,6.992381,9.01578,-9.40783,-5.141984,22.072808,17.81619,27.195099,-3.47429,-3.570419,0.436842,-6.270334,-4.796876,3.455363,35.301142,1.832498,3.323073,0.873792,-3.057074,1.3441016434642856,-17.228287,14.486236,23.114472,-7.860618,-18.215808,-7.508488
90.236872,18.653091,3.394304,-18.358741,5.004913,15.674626,-16.001539,-1.50411,7.013319,2.070343,-3.422433,1.92709,9.988819,8.706068,13.810409,19.341433,-20.309807,-0.744328,-9.388506,-13.748993,32.178894,10.311444,11.129266,12.822827,-0.14662,3.955641,-20.433307,43.673465,14.1788,3.334414,-6.774265,-10.953376,9.086899,-11.719405,7.84387,-7.348248,-0.492474,-20.482993,6.812205,8.20077,48.857624,-16.273,-15.060163,34.374444,34.170836,22.69186,-6.620836,13.057359,6.854143,5.087402,13.624924,-4.915753,20.300837,1.88764,2.801942,8.347938,-3.810166,-7.113237,-7.690638,15.442359,-29.441875,-4.612363,77.896011,11.999751,-3.767143,8.398738,4.180386,16.257419,34.286188,-17.105175,28.94273,0.677655,-2.838731,-14.515889,-1.965417,20.559287,-22.124918,30.028262,-16.444223,14.20482,9.574482,7.570094,-2.527035,22.7574,19.402408,-8.831364,12.934691,10.580267,-29.552623,-3.588272,21.296748,31.160175,-11.943762,7.382953,-3.880301,-8.684742,16.422141,-3.356469,15.788884,-17.086618,17.360948,-18.719875,-1.014427,-66.103233,12.473366,16.355357,-2.289907,25.45968,29.963412,-6.13266,-9.835154,7.755662,-18.5458,9.1233,-17.284845,-20.460602,-17.664068,-11.324573,-4.965941,-9.119789,-13.769655,-7.783596,3.050818
-25.721175,-46.853477,51.41337,-45.013522,9.9804,-3.911846,23.386416,-15.753023,-0.46371,17.132441,18.473187,-33.645651,21.280915,-45.848591,-9.214283,-14.038229,-22.240767,61.721885,5.463071,21.116761,8.097442,40.721485,-14.046246,49.390364,-40.245102,-2.598778,3.544501,-34.641503,8.91371,74.32365,2.003599,33.595206,-0.495207,-4.550882,7.481565,14.799066,3.967783,39.324461,3.633225,-5.85091,-48.404569,15.462299,0.648397,-7.600654,35.282621,-50.204717,-19.391484,3.656233,5.219859,9.735452,17.649673,3.866245,-25.712555,37.223743,-50.211992,27.052722,35.438548,-6.843941,12.916089,30.963108,18.51617,17.783595,-26.196094,-91.826499,34.700034,13.76951,26.566048,87.413272,2.602095,-14.133311,16.703007,4.956068,-38.011465,-4.14473,0.79795,-21.593668,-20.813085,-2.420141,14.051582,28.409094,49.22048,-17.701317,12.086024,7.210875,2.640914,2.268175,-61.938064,12.359041,18.059184,-12.67652,-19.126266,15.357754,10.774024,22.936869,-7.034236,-35.390272,-2.417222,20.858775,-31.910556,-5.249094,-39.477276,7.204983,-12.973536,19.702898,-10.364743,20.208162,-9.967442,20.305255,-8.454355,-38.163093,4.536929,42.628605,15.446912,3.555113,8.558485,24.198566,-2.332349,-10.588169,30.904608,-38.399587,27.861283,3.539589,2.590146
9.529584,-5.93886,-21.716697,7.780326,4.008422,12.630312,-6.451645,-6.043393,17.323666,-6.525159,-15.833055,2.072187,7.776869,-7.025505,11.796485,5.16528,-9.540619,-3.421218,11.670449,-14.66142,10.120103,13.983878,19.806837,3.006703,9.651591,-5.675684,4.177242,-13.501067,-13.798905,27.473249,-1.036074,-6.481378,-7.215779,17.142538,-5.071754,-1.934288,13.801028,-1.948484,-2.882545,11.694436,-90.944935,11.991125,-7.894353,10.408538,-50.706826,9.648956,-17.036702,17.186039,12.243273,-1.380341,0.139672,-5.56023,-11.909573,3.213894,-21.257821,-3.818917,5.678908,7.147726,-11.22383,-8.405285,-2.812887,-2.946158,80.10708,-14.384635,1.602349,4.377918,-9.170994,14.26096,13.86896,-38.868052,18.474085,7.522911,3.49101,21.848032,14.314237,9.805397,-2.159983,45.709523,9.501677,30.442507,14.880335,-10.20518,12.276075,8.483464,-22.747529,2.222359,33.383068,-0.600952,33.829884,14.755792,22.911204,-11.430804,18.557415,9.13915,8.095447,-0.8864018287451694,6.694125,-16.985276,6.942027,-24.426947,-2.193666,-2.556824,7.31276,9.671758,-29.963419,10.996619,12.697547,-48.145912,20.730756,-6.165109,1.62967,11.451985,-11.848246,-14.354652,-15.149056,-10.436086,4.067111,-12.350155,0.607808,-6.647932,5.513544,-5.929922,-2.106485
